Rank,Player,Nationality,Position,Age,Birth_Year,Matches_Played,Games_Started,Minutes,X90s_Played,Goals_Per_90,Assists_Per_90,Goals_Plus_Assists_Per_90,Non_Penalty_Goals_Per_90,Non_Penalty_Goals_Plus_Assists_Per_90,Expected_Goals_Per_90,Exp_Assisted_Goals_Per_90,Exp_Goals_Plus_Exp_Assists_Per_90,Non_Penalty_xG_Per_90,Non_Penalty_xG_Plus_Exp_Assists_Per_90,Progressive_Carries_Per_90,Progressive_Passes_Per_90,Progressive_Passes_Received_Per_90,Yellow_Cards_Per_90,Red_Cards_Per_90,Penalties_Attempted_Per_90,Tackles_Per_90,Tackles_Won_Per_90,Tackles_Def_3rd_Per_90,Tackles_Mid_3rd_Per_90,Tackles_Att_3rd_Per_90,Dribblers_Tackled_Per_90,Dribbles_Challenged_Per_90,Challenges_Lost_Per_90,Blocks_Per_90,Shots_Blocked_Per_90,Passes_Blocked_Per_90,Interceptions_Per_90,Tackles_Plus_Interceptions_Per_90,Clearances_Per_90,Errors_Leading_To_Shot_Per_90,name_key_1,comp_key_1,player_market_value_euro,current_club,comp_name,player_url,Main_Position,tactical_roles_kmeans,tactical_roles_hdbscan,tactical_role_name,umap_x,umap_y,hdbscan_probabilities,model_label
1885,Luca Netz,de GER,DF,21,2003,24,8,969,10.8,0.0,0.19,0.19,0.0,0.19,0.02,0.18,0.2,0.02,0.2,1.4814814814814814,2.592592592592593,5.092592592592593,0.1851851851851851,0.0,0.0,2.222222222222222,1.2962962962962965,1.2962962962962965,0.7407407407407407,0.1851851851851851,1.2037037037037035,1.759259259259259,0.5555555555555555,1.574074074074074,0.3703703703703703,1.2037037037037035,0.9259259259259258,3.148148148148148,3.333333333333333,0.0,LUCA NETZ,LUCA NETZ_2003,6000000.0,Nottingham Forest,Bundesliga,https://www.transfermarkt.com/luca-netz/profil/spieler/524285,DF,4,-1,Hybrid Players,5.7507353,4.452094,0.0,0
2071,Luca Pellegrini,it ITA,DF,25,1999,22,10,1067,11.9,0.0,0.34,0.34,0.0,0.34,0.06,0.15,0.2,0.06,0.2,1.7647058823529411,6.050420168067227,5.126050420168067,0.4201680672268907,0.0,0.0,1.9327731092436973,0.9243697478991596,0.9243697478991596,0.8403361344537815,0.1680672268907563,1.4285714285714286,2.6890756302521006,1.2605042016806722,0.8403361344537815,0.2521008403361344,0.5882352941176471,1.5966386554621848,3.5294117647058822,2.6890756302521006,0.0,LUCA PELLEGRINI,LUCA PELLEGRINI_1999,3000000.0,SS Lazio,Serie A,https://www.transfermarkt.com/luca-pellegrini/profil/spieler/346567,DF,1,3,Ball Winners / Enforcers / Press Specialists,6.1043653,3.9826396,0.725051651760243,4
2175,Luca Ranieri,it ITA,DF,25,1999,36,35,3071,34.1,0.03,0.09,0.12,0.03,0.12,0.03,0.05,0.08,0.03,0.08,0.7331378299120235,2.3460410557184748,0.3225806451612903,0.2052785923753665,0.0,0.0,1.2316715542521994,0.7038123167155425,0.8211143695014662,0.3519061583577712,0.0586510263929618,0.5865102639296187,0.7331378299120235,0.1466275659824046,1.378299120234604,0.93841642228739,0.4398826979472141,0.8211143695014662,2.0527859237536656,4.516129032258064,0.0293255131964809,LUCA RANIERI,LUCA RANIERI_1999,12000000.0,ACF Fiorentina,Serie A,https://www.transfermarkt.com/luca-ranieri/profil/spieler/346561,DF,3,1,Traditional Centre Backs / Blockers ,9.770768,9.506628,1.0,2
290,Lucas Beltrán,ar ARG,"FW,MF",23,2001,33,21,1953,21.7,0.23,0.18,0.41,0.14,0.32,0.25,0.14,0.39,0.14,0.28,1.0599078341013826,2.9493087557603688,4.331797235023042,0.2764976958525346,0.0,0.1382488479262673,1.0599078341013826,0.4608294930875576,0.4608294930875576,0.3225806451612903,0.2764976958525346,0.3225806451612903,0.967741935483871,0.6451612903225806,0.6912442396313364,0.0921658986175115,0.599078341013825,0.2304147465437788,1.2903225806451613,0.6451612903225806,0.0,LUCAS BELTRAN,LUCAS BELTRAN_2001,18000000.0,Valencia CF,Serie A,https://www.transfermarkt.com/lucas-beltran/profil/spieler/628366,FW,0,0,Goals Scorers / Finishers,1.8713088,6.7483997,0.7461866457518149,1
303,Lucas Beraldo,br BRA,DF,20,2003,25,22,2011,22.3,0.04,0.0,0.04,0.04,0.04,0.04,0.02,0.06,0.04,0.06,0.4035874439461883,5.874439461883408,0.0,0.2690582959641255,0.0,0.0,1.704035874439462,1.390134529147982,1.3452914798206277,0.358744394618834,0.0,1.031390134529148,1.6591928251121075,0.6278026905829596,0.7174887892376681,0.358744394618834,0.358744394618834,0.9417040358744394,2.645739910313901,2.825112107623318,0.1345291479820627,LUCAS BERALDO,LUCAS BERALDO_2003,25000000.0,Paris Saint-Germain,Ligue 1,https://www.transfermarkt.com/lucas-beraldo/profil/spieler/872171,DF,3,-1,Hybrid Players,8.634012,6.9659624,0.0,0
307,Lucas Bergvall,se SWE,MF,18,2006,27,11,1212,13.5,0.0,0.07,0.07,0.0,0.07,0.05,0.04,0.09,0.05,0.09,2.4444444444444446,3.6296296296296298,2.2962962962962963,0.2222222222222222,0.0,0.0,2.888888888888889,1.4074074074074074,1.037037037037037,1.4814814814814814,0.3703703703703703,1.2592592592592593,2.3703703703703702,1.1111111111111112,1.3333333333333333,0.5925925925925926,0.7407407407407407,1.7777777777777777,4.666666666666667,1.6296296296296295,0.2222222222222222,LUCAS BERGVALL,LUCAS BERGVALL_2006,38000000.0,Tottenham Hotspur,Premier League,https://www.transfermarkt.com/lucas-bergvall/profil/spieler/866246,MF,1,-1,Hybrid Players,9.056817,5.444331,0.0,0
641,Lucas Da Cunha,fr FRA,MF,23,2001,36,30,2613,29.0,0.1,0.07,0.17,0.1,0.17,0.07,0.13,0.2,0.07,0.2,2.1724137931034484,5.310344827586207,2.931034482758621,0.1379310344827586,0.0,0.0,1.5517241379310345,0.8620689655172413,0.5862068965517241,0.6551724137931034,0.3103448275862069,0.6896551724137931,1.3448275862068966,0.6551724137931034,0.6206896551724138,0.1034482758620689,0.5172413793103449,0.5862068965517241,2.1379310344827585,1.0344827586206895,0.0344827586206896,LUCAS DA CUNHA,LUCAS DA CUNHA_2001,10000000.0,Como 1907,Serie A,https://www.transfermarkt.com/lucas-da-cunha/profil/spieler/495667,MF,4,6,Box-box / All rounder,4.7595763,5.731101,1.0,7
729,Lucas Digne,fr FRA,DF,31,1993,32,28,2351,26.1,0.0,0.15,0.15,0.0,0.15,0.03,0.18,0.21,0.03,0.21,0.8812260536398467,2.1839080459770117,5.440613026819923,0.1532567049808429,0.0,0.0,2.490421455938697,1.4559386973180075,1.532567049808429,0.6130268199233716,0.3448275862068965,1.685823754789272,2.528735632183908,0.842911877394636,0.8812260536398467,0.1532567049808429,0.7279693486590038,0.9578544061302682,3.4482758620689653,3.4099616858237547,0.0383141762452107,LUCAS DIGNE,LUCAS DIGNE_1993,10000000.0,Aston Villa,Premier League,https://www.transfermarkt.com/lucas-digne/profil/spieler/126664,DF,1,3,Ball Winners / Enforcers / Press Specialists,8.255649,4.073812,0.7406252650338302,4
1150,Lucas Hernández,fr FRA,DF,28,1996,16,10,877,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.6185567010309279,5.154639175257732,0.4123711340206186,0.2061855670103093,0.0,0.0,2.4742268041237114,1.855670103092784,1.3402061855670104,0.9278350515463918,0.2061855670103093,1.4432989690721651,2.3711340206185567,0.9278350515463918,1.2371134020618555,0.5154639175257733,0.7216494845360826,0.7216494845360826,3.195876288659794,3.814432989690722,0.2061855670103093,LUCAS HERNANDEZ,LUCAS HERNANDEZ_1996,25000000.0,Paris Saint-Germain,Ligue 1,https://www.transfermarkt.com/lucas-hernandez/profil/spieler/281963,DF,1,-1,Hybrid Players,9.115912,5.673148,0.0,0
1171,Lucas Höler,de GER,"FW,MF",30,1994,31,21,1867,20.7,0.29,0.19,0.48,0.29,0.48,0.37,0.14,0.51,0.33,0.47,1.0144927536231885,2.2705314009661834,5.893719806763285,0.144927536231884,0.0,0.0483091787439613,1.7874396135265702,1.1594202898550725,0.8695652173913043,0.7246376811594203,0.1932367149758454,0.4347826086956521,1.1594202898550725,0.7246376811594203,1.4009661835748792,0.3381642512077294,1.0628019323671498,0.3381642512077294,2.1256038647343,1.7391304347826086,0.0,LUCAS HOLER,LUCAS HOLER_1994,3000000.0,SC Freiburg,Bundesliga,https://www.transfermarkt.com/lucas-holer/profil/spieler/248999,FW,0,-1,Hybrid Players,1.3348681,6.094706,0.0,0
1753,Lucas Mincarelli,fr FRA,DF,20,2004,10,8,715,7.9,0.13,0.0,0.13,0.13,0.13,0.08,0.03,0.11,0.08,0.11,1.8987341772151896,3.1645569620253164,2.0253164556962022,0.0,0.0,0.0,2.151898734177215,1.2658227848101264,0.7594936708860759,1.1392405063291138,0.2531645569620253,0.7594936708860759,1.6455696202531644,0.8860759493670886,1.0126582278481011,0.6329113924050632,0.3797468354430379,1.1392405063291138,3.291139240506329,3.4177215189873418,0.0,LUCAS MINCARELLI,LUCAS MINCARELLI_2004,900000.0,Montpellier HSC,Ligue 1,https://www.transfermarkt.com/lucas-mincarelli/profil/spieler/982393,DF,3,-1,Hybrid Players,8.345675,6.5353527,0.0,0
2038,Lucas Paquetá,br BRA,"MF,FW",26,1997,33,27,2380,26.4,0.15,0.0,0.15,0.08,0.08,0.2,0.12,0.32,0.14,0.26,0.9848484848484848,5.871212121212121,3.2196969696969697,0.3787878787878788,0.0,0.0757575757575757,2.5,1.4015151515151516,0.946969696969697,1.1363636363636365,0.4166666666666667,1.0227272727272727,2.083333333333333,1.0606060606060606,1.0984848484848486,0.1515151515151515,0.946969696969697,0.6818181818181819,3.181818181818182,1.4015151515151516,0.2272727272727273,LUCAS PAQUETA,LUCAS PAQUETA_1997,28000000.0,CR Flamengo,Premier League,https://www.transfermarkt.com/lucas-paqueta/profil/spieler/444523,MF,4,5,Fullback / Wingbacks / Overlappers,8.553686,5.1366673,0.8159547553526397,6
2497,Lucas Stassin,be BEL,FW,19,2004,28,23,1887,21.0,0.57,0.19,0.76,0.57,0.76,0.35,0.17,0.53,0.35,0.52,1.238095238095238,1.6666666666666667,7.095238095238095,0.1904761904761904,0.0,0.0,0.7619047619047619,0.5238095238095238,0.1428571428571428,0.238095238095238,0.3809523809523809,0.2857142857142857,0.9523809523809524,0.6666666666666666,0.4761904761904761,0.0,0.4761904761904761,0.1428571428571428,0.9047619047619048,0.3809523809523809,0.0,LUCAS STASSIN,LUCAS STASSIN_2004,18000000.0,AS Saint-Étienne,Ligue 1,https://www.transfermarkt.com/lucas-stassin/profil/spieler/655012,FW,0,0,Goals Scorers / Finishers,0.6408518,6.3179545,0.818937489269929,1
2615,Lucas Torró,es ESP,MF,30,1994,35,35,2957,32.9,0.09,0.0,0.09,0.09,0.09,0.07,0.04,0.11,0.07,0.11,0.303951367781155,3.31306990881459,0.9118541033434652,0.303951367781155,0.0,0.0,2.2492401215805478,1.2462006079027357,1.033434650455927,1.0638297872340423,0.1519756838905775,1.0942249240121582,1.945288753799392,0.851063829787234,1.0942249240121582,0.2735562310030395,0.8206686930091186,1.3677811550151977,3.617021276595745,2.127659574468085,0.0911854103343465,LUCAS TORRO,LUCAS TORRO_1994,3000000.0,CA Osasuna,LaLiga,https://www.transfermarkt.com/lucas-torro/profil/spieler/213670,MF,4,5,Fullback / Wingbacks / Overlappers,8.289879,5.3432045,0.8159547553526397,6
2622,Lucas Tousart,fr FRA,MF,27,1997,15,6,561,6.2,0.0,0.16,0.16,0.0,0.16,0.06,0.07,0.14,0.06,0.14,0.6451612903225806,2.903225806451613,2.096774193548387,0.3225806451612903,0.0,0.0,2.7419354838709675,1.4516129032258065,0.9677419354838708,1.4516129032258065,0.3225806451612903,0.8064516129032258,1.9354838709677415,1.129032258064516,1.7741935483870968,0.6451612903225806,1.129032258064516,1.129032258064516,3.870967741935484,4.354838709677419,0.0,LUCAS TOUSART,LUCAS TOUSART_1997,2500000.0,Stade Brestois 29,Bundesliga,https://www.transfermarkt.com/lucas-tousart/profil/spieler/353948,MF,1,-1,Hybrid Players,7.6364865,4.750948,0.0,0
2685,Lucas Vázquez,es ESP,DF,33,1991,32,25,2189,24.3,0.04,0.21,0.25,0.04,0.25,0.06,0.19,0.25,0.06,0.25,1.522633744855967,4.0740740740740735,7.983539094650205,0.1646090534979424,0.0,0.0,2.3868312757201644,1.39917695473251,1.3580246913580247,0.6995884773662551,0.3292181069958848,1.1111111111111112,1.9753086419753083,0.8641975308641975,0.9876543209876544,0.2469135802469135,0.7407407407407407,0.6995884773662551,3.08641975308642,1.4403292181069958,0.0411522633744856,LUCAS VAZQUEZ,LUCAS VAZQUEZ_1991,3000000.0,Bayer 04 Leverkusen,LaLiga,https://www.transfermarkt.com/lucas-vazquez/profil/spieler/221316,DF,4,6,Box-box / All rounder,4.9352612,4.2728443,0.9358286309473629,7
43,Lucien Agoume,fr FRA,MF,22,2002,35,24,2114,23.5,0.04,0.13,0.17,0.04,0.17,0.04,0.11,0.14,0.04,0.14,1.2340425531914894,5.74468085106383,0.9787234042553192,0.2127659574468085,0.0425531914893617,0.0,2.978723404255319,1.3617021276595744,0.9787234042553192,1.574468085106383,0.425531914893617,1.148936170212766,1.6595744680851063,0.5106382978723404,1.2765957446808511,0.4680851063829787,0.8085106382978723,1.74468085106383,4.723404255319149,1.7872340425531914,0.0,LUCIEN AGOUME,LUCIEN AGOUME_2002,8000000.0,Sevilla FC,LaLiga,https://www.transfermarkt.com/lucien-agoume/profil/spieler/569384,MF,4,5,Fullback / Wingbacks / Overlappers,7.5584354,5.644297,0.8315511911307348,6
2844,Luck Zogbé,ci CIV,DF,19,2005,13,7,638,7.1,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06,0.5633802816901409,2.676056338028169,2.676056338028169,0.2816901408450704,0.0,0.0,4.507042253521127,2.535211267605634,2.3943661971830985,1.5492957746478877,0.5633802816901409,2.535211267605634,3.661971830985916,1.1267605633802815,1.5492957746478877,0.2816901408450704,1.267605633802817,1.971830985915493,6.47887323943662,3.098591549295775,0.1408450704225352,LUCK ZOGBE,LUCK ZOGBE_2005,2500000.0,Stade Brestois 29,Ligue 1,https://www.transfermarkt.com/luck-zogbe/profil/spieler/1144999,DF,1,3,Ball Winners / Enforcers / Press Specialists,7.964925,3.1097107,0.8579036669997768,4
60,Ludovic Ajorque,fr FRA,FW,30,1994,31,29,2495,27.7,0.47,0.07,0.54,0.47,0.54,0.38,0.11,0.49,0.35,0.46,0.3610108303249097,1.48014440433213,4.476534296028881,0.1805054151624548,0.0,0.0361010830324909,0.9386281588447654,0.6859205776173285,0.1083032490974729,0.4332129963898917,0.3971119133574007,0.3610108303249097,1.1552346570397112,0.7942238267148015,0.7220216606498195,0.1805054151624548,0.5415162454873647,0.2166064981949458,1.1552346570397112,0.9386281588447654,0.0,LUDOVIC AJORQUE,LUDOVIC AJORQUE_1994,4000000.0,Stade Brestois 29,Ligue 1,https://www.transfermarkt.com/ludovic-ajorque/profil/spieler/283994,FW,0,0,Goals Scorers / Finishers,0.5493429,6.8945837,0.9673704771415869,1
343,Ludovic Blas,fr FRA,"MF,FW",26,1997,29,26,2293,25.5,0.24,0.31,0.55,0.24,0.55,0.2,0.18,0.38,0.2,0.38,3.2549019607843137,4.549019607843137,7.215686274509804,0.2352941176470588,0.0,0.0,1.4901960784313726,0.9803921568627452,0.3529411764705882,0.4705882352941176,0.6666666666666666,0.9019607843137256,1.6470588235294117,0.7450980392156863,0.6274509803921569,0.0784313725490196,0.5490196078431373,0.5098039215686274,2.0,0.4313725490196078,0.0,LUDOVIC BLAS,LUDOVIC BLAS_1997,18000000.0,Stade Rennais FC,Ligue 1,https://www.transfermarkt.com/ludovic-blas/profil/spieler/288225,MF,2,4,Wingers / Ball Carriers,2.6516814,4.0047708,0.898405023340616,5
722,Luis Díaz,co COL,FW,27,1997,36,28,2399,26.7,0.49,0.19,0.68,0.49,0.68,0.45,0.19,0.64,0.45,0.64,4.044943820224719,4.119850187265918,10.97378277153558,0.0749063670411985,0.0,0.0,1.4606741573033708,0.9737827715355806,0.4868913857677903,0.7490636704119851,0.2247191011235955,0.5617977528089888,1.4606741573033708,0.898876404494382,0.7116104868913858,0.0,0.7116104868913858,0.2621722846441948,1.7228464419475655,0.2621722846441948,0.0374531835205992,LUIS DIAZ,LUIS DIAZ_1997,70000000.0,Bayern Munich,Premier League,https://www.transfermarkt.com/luis-diaz/profil/spieler/480692,FW,2,-1,Hybrid Players,0.9544454,4.936102,0.0,0
1143,Luis Henrique,br BRA,"DF,FW",22,2001,33,29,2613,29.0,0.24,0.24,0.48,0.24,0.48,0.14,0.14,0.29,0.14,0.29,2.896551724137931,4.931034482758621,9.655172413793103,0.0,0.0,0.0,0.5517241379310345,0.3103448275862069,0.2413793103448276,0.2068965517241379,0.1034482758620689,0.3103448275862069,0.3448275862068966,0.0344827586206896,0.5172413793103449,0.0689655172413793,0.4482758620689655,0.3448275862068966,0.896551724137931,1.0344827586206895,0.0,LUIS HENRIQUE,LUIS HENRIQUE_2001,25000000.0,Inter Milan,Serie A,https://www.transfermarkt.com/luis-henrique/profil/spieler/691316,DF,2,4,Wingers / Ball Carriers,1.4617205,4.6838884,1.0,5
1746,Luis Milla,es ESP,MF,29,1994,33,32,2875,31.9,0.03,0.13,0.16,0.0,0.13,0.06,0.12,0.18,0.03,0.15,1.0031347962382446,4.764890282131661,0.9404388714733544,0.1880877742946708,0.0,0.0313479623824451,1.9122257053291536,1.2539184952978055,0.877742946708464,0.7836990595611285,0.2507836990595611,1.09717868338558,2.2570532915360504,1.1598746081504705,0.7836990595611285,0.0,0.7836990595611285,0.7523510971786834,2.664576802507837,0.877742946708464,0.0940438871473354,LUIS MILLA,LUIS MILLA_1994,3500000.0,Getafe CF,LaLiga,https://www.transfermarkt.com/luis-milla/profil/spieler/281989,MF,4,5,Fullback / Wingbacks / Overlappers,6.8588586,4.923954,1.0,6
2095,Luis Pérez,es ESP,DF,29,1995,30,28,2558,28.4,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.08,0.01,0.08,1.443661971830986,3.1338028169014085,4.119718309859155,0.0704225352112676,0.0,0.0,1.443661971830986,1.0563380281690142,0.8802816901408451,0.3873239436619718,0.176056338028169,0.8450704225352114,1.4084507042253522,0.5633802816901409,0.9154929577464788,0.3169014084507042,0.5985915492957746,1.0211267605633805,2.4647887323943665,3.028169014084507,0.0,LUIS PEREZ,LUIS PEREZ_1995,1400000.0,Gaziantep FK,LaLiga,https://www.transfermarkt.com/luis-perez/profil/spieler/358115,DF,4,-1,Hybrid Players,6.7264504,6.422476,0.0,0
2216,Luis Rioja,es ESP,"MF,FW",30,1993,36,33,2831,31.5,0.16,0.1,0.25,0.1,0.19,0.1,0.14,0.25,0.05,0.2,2.952380952380953,3.2698412698412698,7.238095238095238,0.1904761904761904,0.0,0.0634920634920634,1.0476190476190477,0.6666666666666666,0.4444444444444444,0.3809523809523809,0.2222222222222222,0.4444444444444444,1.3333333333333333,0.8888888888888888,0.9523809523809524,0.0317460317460317,0.9206349206349206,0.6984126984126984,1.746031746031746,1.3968253968253967,0.0317460317460317,LUIS RIOJA,LUIS RIOJA_1993,2000000.0,Valencia CF,LaLiga,https://www.transfermarkt.com/luis-rioja/profil/spieler/278837,MF,2,4,Wingers / Ball Carriers,3.7137952,4.895574,0.8462286524821093,5
1280,Luka Jović,rs SRB,"FW,MF",26,1997,15,6,557,6.2,0.32,0.0,0.32,0.32,0.32,0.38,0.22,0.61,0.38,0.61,1.2903225806451613,4.193548387096774,3.870967741935484,0.1612903225806451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3225806451612903,0.1612903225806451,0.1612903225806451,0.1612903225806451,0.1612903225806451,0.4838709677419354,0.0,LUKA JOVIC,LUKA JOVIC_1997,4500000.0,AEK Athens,Serie A,https://www.transfermarkt.com/luka-jovic/profil/spieler/257462,FW,0,0,Goals Scorers / Finishers,1.2662997,6.617333,0.8302366330796385,1
1769,Luka Modrić,hr CRO,MF,38,1985,35,17,1827,20.3,0.1,0.3,0.39,0.1,0.39,0.08,0.34,0.42,0.08,0.42,3.0541871921182264,10.246305418719212,3.103448275862069,0.3448275862068965,0.0,0.0,1.5270935960591132,0.9852216748768472,0.7881773399014778,0.6403940886699507,0.0985221674876847,0.689655172413793,1.5763546798029555,0.8866995073891625,0.8374384236453202,0.2463054187192118,0.5911330049261083,1.3300492610837438,2.857142857142857,0.8374384236453202,0.0,LUKA MODRIC,LUKA MODRIC_1985,4000000.0,AC Milan,LaLiga,https://www.transfermarkt.com/luka-modric/profil/spieler/27992,MF,2,2,Creators / Deep Lying Playmakers / Tempo Dictators,4.4479914,3.2573879,0.9743309575212349,3
2519,Luka Sučić,hr CRO,MF,21,2002,29,21,1792,19.9,0.05,0.05,0.1,0.05,0.1,0.17,0.13,0.3,0.17,0.3,1.5075376884422111,3.969849246231156,2.814070351758794,0.2010050251256281,0.0,0.0,1.256281407035176,0.9045226130653268,0.4020100502512563,0.6030150753768845,0.2512562814070352,0.5025125628140704,1.306532663316583,0.8040201005025126,1.5075376884422111,0.100502512562814,1.407035175879397,0.7537688442211056,2.0100502512562817,0.8040201005025126,0.050251256281407,LUKA SUCIC,LUKA SUCIC_2002,15000000.0,Real Sociedad,LaLiga,https://www.transfermarkt.com/luka-sucic/profil/spieler/502722,MF,4,6,Box-box / All rounder,4.90593,5.0699124,0.9897207280097292,7
1366,Lukas Klostermann,de GER,DF,28,1996,28,20,1838,20.4,0.05,0.0,0.05,0.05,0.05,0.02,0.01,0.02,0.02,0.02,0.7843137254901962,4.068627450980393,1.2745098039215688,0.2450980392156863,0.0,0.0,1.323529411764706,0.6862745098039216,0.8823529411764707,0.3431372549019608,0.0980392156862745,0.6862745098039216,1.1764705882352942,0.4901960784313726,1.519607843137255,0.8333333333333334,0.6862745098039216,1.1764705882352942,2.5,7.009803921568628,0.1470588235294117,LUKAS KLOSTERMANN,LUKAS KLOSTERMANN_1996,8000000.0,RB Leipzig,Bundesliga,https://www.transfermarkt.com/lukas-klostermann/profil/spieler/215599,DF,3,1,Traditional Centre Backs / Blockers ,10.588995,8.292597,0.8023908074261129,2
1420,Lukas Kübler,de GER,DF,31,1992,28,22,1842,20.5,0.24,0.05,0.29,0.24,0.29,0.13,0.04,0.17,0.13,0.17,1.170731707317073,3.804878048780488,2.3902439024390243,0.2439024390243902,0.0,0.0,1.951219512195122,1.024390243902439,0.8292682926829268,0.975609756097561,0.1463414634146341,1.3170731707317074,2.341463414634146,1.024390243902439,1.5609756097560976,0.6341463414634146,0.926829268292683,2.5853658536585367,4.536585365853658,2.975609756097561,0.1463414634146341,LUKAS KUBLER,LUKAS KUBLER_1992,1500000.0,SC Freiburg,Bundesliga,https://www.transfermarkt.com/lukas-kubler/profil/spieler/93604,DF,1,5,Fullback / Wingbacks / Overlappers,8.586784,5.4107366,0.8159547553526397,6
1913,Lukas Nmecha,de GER,"FW,MF",25,1998,19,3,467,5.2,0.58,0.0,0.58,0.58,0.58,0.87,0.05,0.92,0.87,0.92,1.5384615384615383,1.1538461538461535,6.153846153846153,0.1923076923076923,0.0,0.0,0.3846153846153846,0.0,0.1923076923076923,0.1923076923076923,0.0,0.0,0.1923076923076923,0.1923076923076923,0.5769230769230769,0.0,0.5769230769230769,0.3846153846153846,0.7692307692307692,0.7692307692307692,0.0,LUKAS NMECHA,LUKAS NMECHA_1998,3000000.0,Leeds United,Bundesliga,https://www.transfermarkt.com/lukas-nmecha/profil/spieler/314288,FW,0,0,Goals Scorers / Finishers,-0.57017535,5.8572297,0.6511667475398552,1
2647,Lukas Ullrich,de GER,DF,20,2004,26,24,1903,21.1,0.05,0.09,0.14,0.05,0.14,0.04,0.09,0.13,0.04,0.13,1.4691943127962084,1.848341232227488,3.3649289099526065,0.1895734597156398,0.0,0.0,1.1848341232227488,0.7582938388625592,0.8530805687203791,0.2843601895734597,0.0473933649289099,0.7109004739336492,1.990521327014218,1.2796208530805686,1.2322274881516586,0.4265402843601895,0.8056872037914692,1.0900473933649288,2.2748815165876777,3.5071090047393363,0.0473933649289099,LUKAS ULLRICH,LUKAS ULLRICH_2004,8000000.0,Borussia Mönchengladbach,Bundesliga,https://www.transfermarkt.com/lukas-ullrich/profil/spieler/787151,DF,4,6,Box-box / All rounder,5.966091,5.9226646,1.0,7
2588,Luke Thomas,eng ENG,DF,23,2001,14,13,1110,12.3,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.07,0.03,0.07,0.4065040650406504,3.0081300813008127,1.3008130081300813,0.2439024390243902,0.0,0.0,2.520325203252032,2.032520325203252,1.869918699186992,0.4065040650406504,0.2439024390243902,1.7073170731707317,3.333333333333333,1.6260162601626016,1.2195121951219512,0.4878048780487805,0.7317073170731707,1.7073170731707317,4.227642276422764,3.9837398373983737,0.08130081300813,LUKE THOMAS,LUKE THOMAS_2001,6000000.0,Leicester City,Premier League,https://www.transfermarkt.com/luke-thomas/profil/spieler/505194,DF,1,3,Ball Winners / Enforcers / Press Specialists,7.9782257,3.254361,0.7942949332106604,4
2791,Luke Woolfenden,eng ENG,DF,25,1998,15,12,1187,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5303030303030303,1.1363636363636365,0.0,0.1515151515151515,0.0,0.0,0.6818181818181819,0.4545454545454546,0.3787878787878788,0.303030303030303,0.0,0.1515151515151515,0.3787878787878788,0.2272727272727273,1.590909090909091,1.0606060606060606,0.5303030303030303,1.4393939393939394,2.121212121212121,5.757575757575758,0.0,LUKE WOOLFENDEN,LUKE WOOLFENDEN_1998,2000000.0,Coventry City,Premier League,https://www.transfermarkt.com/luke-woolfenden/profil/spieler/527425,DF,3,1,Traditional Centre Backs / Blockers ,10.225933,9.122664,0.9837026685325049,2
987,Lutsharel Geertruida,nl NED,DF,24,2000,24,17,1557,17.3,0.06,0.0,0.06,0.06,0.06,0.06,0.06,0.12,0.06,0.12,1.213872832369942,5.375722543352601,1.9653179190751444,0.1156069364161849,0.0,0.0,2.0231213872832368,1.3872832369942196,1.3872832369942196,0.6358381502890174,0.0,0.8670520231213873,1.791907514450867,0.9248554913294798,0.8670520231213873,0.2312138728323699,0.6358381502890174,0.9248554913294798,2.9479768786127165,3.4104046242774566,0.2312138728323699,LUTSHAREL GEERTRUIDA,LUTSHAREL GEERTRUIDA_2000,20000000.0,Sunderland AFC,Bundesliga,https://www.transfermarkt.com/lutsharel-geertruida/profil/spieler/420210,DF,4,5,Fullback / Wingbacks / Overlappers,8.760226,5.6412363,0.7564988224899599,6
294,László Bénes,sk SVK,"MF,FW",26,1997,23,3,589,6.5,0.31,0.15,0.46,0.31,0.46,0.14,0.15,0.29,0.14,0.29,0.9230769230769232,4.307692307692308,5.230769230769231,0.6153846153846154,0.0,0.0,0.3076923076923077,0.3076923076923077,0.1538461538461538,0.1538461538461538,0.0,0.1538461538461538,0.4615384615384615,0.3076923076923077,0.7692307692307693,0.1538461538461538,0.6153846153846154,0.4615384615384615,0.7692307692307693,1.3846153846153846,0.0,LASZLO BENES,LASZLO BENES_1997,3000000.0,Kayserispor,Bundesliga,https://www.transfermarkt.com/laszlo-benes/profil/spieler/243188,MF,0,-1,Hybrid Players,1.6889993,6.3966713,0.0,0
